Draw,  Value
2498, 2
2499, 2
2500, 2
2501, 2
2502, 20
2503, 30
2504, 9
2505, 23
2506, 1
2507, 6
2508, 2
2509, 0
2510, 7
2511, 4
2512, 1
2513, 8
2514, 3
2515, 6
2516, 18
2517, 0
2518, 6
2519, 8
2520, 3
2521, 0
2522, 5
2523, 6
2524, 3
2525, 1
2526, 10
2527, 11
2528, 15
2529, 13
2530, 2
2531, 5
2532, 8
2533, 1
2534, 8
2535, 12
2536, 1
2537, 3
2538, 1
2539, 5
2540, 22
2541, 2
2542, 1
2543, 19
2544, 3
2545, 8
2546, 14
2547, 6
2548, 4
2549, 2
2550, 16
2551, 11
2552, 3
2553, 4
2554, 0
2555, 19
2556, 3
2557, 2
2558, 1
2559, 4
2560, 13
2561, 3
2562, 22
2563, 1
2564, 1
2565, 7
2566, 16
2567, 9
2568, 3
2569, 0
2570, 20
2571, 2
2572, 6
2573, 6
2574, 11
2575, 5
2576, 1
2577, 6
2578, 3
2579, 6
2580, 6
2581, 9
2582, 4
2583, 4
2584, 9
2585, 11
2586, 19
2587, 2
2588, 3
2589, 7
2590, 2
2591, 7
2592, 2
2593, 3
2594, 2
2595, 1
2596, 8
2597, 25
2598, 1
2599, 0
2600, 5
2601, 23
2602, 4
2603, 6
2604, 10
2605, 31
2606, 14
2607, 7
2608, 3
2609, 17
2610, 16
2611, 4
2612, 3
2613, 1
2614, 2
2615, 3
2616, 17
2617, 0
2618, 37
2619, 3
2620, 11
2621, 5
2622, 23
2623, 8
2624, 5
2625, 2
2626, 5
2627, 6
2628, 13
2629, 8
2630, 9
2631, 3
2632, 7
2633, 2
2634, 2
2635, 6
2636, 3
2637, 6
2638, 18
2639, 4
2640, 1
2641, 5
2642, 8
2643, 1
2644, 12
2645, 4
2646, 4
2647, 7
2648, 16
2649, 3
2650, 1
2651, 15
2652, 3
2653, 0
2654, 5
2655, 8
2656, 7
2657, 4
2658, 1
2659, 12
2660, 7
2661, 9
2662, 19
2663, 2
2664, 1
2665, 2
2666, 2
2667, 9
2668, 10
2669, 4
2670, 5
2671, 3
2672, 1
2673, 10
2674, 3
2675, 20
2676, 15
2677, 8
2678, 18
2679, 5
2680, 0
2681, 4
2682, 22
2683, 7
2684, 5
2685, 5
2686, 14
2687, 3
2688, 3
2689, 0
2690, 11
2691, 8
2692, 13
2693, 2
2694, 1
2695, 11
2696, 30
2697, 9
2698, 2
2699, 8
2700, 7
2701, 3
2702, 0
2703, 16
2704, 10
2705, 9
2706, 4
2707, 10
2708, 7
2709, 12
2710, 9
2711, 5
2712, 5
2713, 14
2714, 7
2715, 8
2716, 6
2717, 3
2718, 23
2719, 6
2720, 10
2721, 9
2722, 4
2723, 2
2724, 16
2725, 0
2726, 7
2727, 12
2728, 4
2729, 4
2730, 2
2731, 2
2732, 7
2733, 15
2734, 31
2735, 2
2736, 1
2737, 20
2738, 2
2739, 6
2740, 0
2741, 0
2742, 2
2743, 10
2744, 5
2745, 6
2746, 9
2747, 10
2748, 9
2749, 24
2750, 2
2751, 16
2752, 9
2753, 5
2754, 1
2755, 23
2756, 2
2757, 11
2758, 3
2759, 14
2760, 0
2761, 12
2762, 12
2763, 7
2764, 6
2765, 17
2766, 1
2767, 33
2768, 7
2769, 9
2770, 8
2771, 7
2772, 12
2773, 9
2774, 7
2775, 3
2776, 1
2777, 8
2778, 7
2779, 9
2780, 9
2781, 4
2782, 1
2783, 3
2784, 4
2785, 5
2786, 5
2787, 0
2788, 9
2789, 5
2790, 1
2791, 5
2792, 17
2793, 5
2794, 5
2795, 10
2796, 1
2797, 5
2798, 3
2799, 1
2800, 2
2801, 8
2802, 1
2803, 1
2804, 1
2805, 5
2806, 22
2807, 1
2808, 4
2809, 2
2810, 9
2811, 4
2812, 2
2813, 6
2814, 15
2815, 16
2816, 6
2817, 3
2818, 2
2819, 2
2820, 1
2821, 3
2822, 8
2823, 13
2824, 3
2825, 1
2826, 4
2827, 9
2828, 2
2829, 3
2830, 4
2831, 8
2832, 6
2833, 4
2834, 9
2835, 1
2836, 15
2837, 5
2838, 16
2839, 0
2840, 30
2841, 12
2842, 8
2843, 6
2844, 3
2845, 4
2846, 15
2847, 3
2848, 3
2849, 9
2850, 5
2851, 11
2852, 9
2853, 4
2854, 6
2855, 4
2856, 9
2857, 1
2858, 21
2859, 1
2860, 15
2861, 0
2862, 16
2863, 3
2864, 2
2865, 6
2866, 1
2867, 4
2868, 20
2869, 4
2870, 6
2871, 2
2872, 2
2873, 3
2874, 4
2875, 6
2876, 13
2877, 11
2878, 13
2879, 12
2880, 4
2881, 21
2882, 16
2883, 7
2884, 25
2885, 6
2886, 6
2887, 32
2888, 20
2889, 0
2890, 15
2891, 12
2892, 2
2893, 5
2894, 23
2895, 1
2896, 7
2897, 32
2898, 15
2899, 8
2900, 3
2901, 1
2902, 23
2903, 4
2904, 24
2905, 3
2906, 17
2907, 15
2908, 9
2909, 13
2910, 3
2911, 2
2912, 16
2913, 1
2914, 1
2915, 14
2916, 15
2917, 2
2918, 10
2919, 6
2920, 8
2921, 5
2922, 2
2923, 1
2924, 51
2925, 15
2926, 3
2927, 8
2928, 0
2929, 0
2930, 1
2931, 2
2932, 11
2933, 14
2934, 5
2935, 16
2936, 12
2937, 3
2938, 6
2939, 2
2940, 28
2941, 23
2942, 29
2943, 4
2944, 9
2945, 2
2946, 5
2947, 36
2948, 10
2949, 27
2950, 20
2951, 4
2952, 20
2953, 4
2954, 0
2955, 13
2956, 5
2957, 4
2958, 1
2959, 12
2960, 1
2961, 1
2962, 4
2963, 3
2964, 1
2965, 2
2966, 1
2967, 9
2968, 6
2969, 24
2970, 0
2971, 3
2972, 1
2973, 18
2974, 4
2975, 4
2976, 1
2977, 6
2978, 7
2979, 7
2980, 15
2981, 1
2982, 10
2983, 15
2984, 5
2985, 1
2986, 7
2987, 6
2988, 1
2989, 3
2990, 1
2991, 9
2992, 4
2993, 1
2994, 9
2995, 13
2996, 7
2997, 10
2998, 5
2999, 7
3000, 23
3001, 12
3002, 3
3003, 8
3004, 10
3005, 15
3006, 16
3007, 6
3008, 5
3009, 4
3010, 3
3011, 11
3012, 15
3013, 1
3014, 1
3015, 6
3016, 2
3017, 9
3018, 3
3019, 11
3020, 1
3021, 1
3022, 1
3023, 5
3024, 8
3025, 11
3026, 3
3027, 2
3028, 5
3029, 2
3030, 21
3031, 12
3032, 4
3033, 24
3034, 5
3035, 4
3036, 7
3037, 5
3038, 9
3039, 1
3040, 1
3041, 12
3042, 17
3043, 10
3044, 7
3045, 0
3046, 16
3047, 2
3048, 4
3049, 5
3050, 6
3051, 4
3052, 5
3053, 4
3054, 14
3055, 8
3056, 5
3057, 2
3058, 6
3059, 6
3060, 6
3061, 5
3062, 3
3063, 6
3064, 9
3065, 1
3066, 6
3067, 1
3068, 21
3069, 3
3070, 23
3071, 2
3072, 10
3073, 8
3074, 6
3075, 8
3076, 2
3077, 7
3078, 24
3079, 2
3080, 0
3081, 10
3082, 3
3083, 2
3084, 6
3085, 5
3086, 5
3087, 1
3088, 1
3089, 12
3090, 1
3091, 15
3092, 24
3093, 3
3094, 15
3095, 10
3096, 9
3097, 10
3098, 2
3099, 31
3100, 17
3101, 1
3102, 18
3103, 6
3104, 11
3105, 0
3106, 16
3107, 30
3108, 1
3109, 17
3110, 26
3111, 0
3112, 14
3113, 1
3114, 4
3115, 12
3116, 0
3117, 1
3118, 2
3119, 0
3120, 5
3121, 4
3122, 1
3123, 9
3124, 17
3125, 4
3126, 6
3127, 3
3128, 12
3129, 8
3130, 9
3131, 1
3132, 0
3133, 13
3134, 2
3135, 0
3136, 0
3137, 9
3138, 1
3139, 6
3140, 6
3141, 10
3142, 0
3143, 1
3144, 22
3145, 1
3146, 10
3147, 22
3148, 18
3149, 2
3150, 6
3151, 4
3152, 11
3153, 2
3154, 0
3155, 0
3156, 2
3157, 18
3158, 13
3159, 19
3160, 11
3161, 3
3162, 2
3163, 6
3164, 9
3165, 0
3166, 12
3167, 0
3168, 1
3169, 6
3170, 13
3171, 2
3172, 2
3173, 4
3174, 13
3175, 1
3176, 4
3177, 3
3178, 2
3179, 1
3180, 10
3181, 3
3182, 21
3183, 8
3184, 0
3185, 2
3186, 3
3187, 0
3188, 4
3189, 2
3190, 5
3191, 18
3192, 16
3193, 2
3194, 8
3195, 0
3196, 11
3197, 17
3198, 16
3199, 5
3200, 8
3201, 3
3202, 16
3203, 5
3204, 7
3205, 6
3206, 27
3207, 0
3208, 6
3209, 19
3210, 5
3211, 3
3212, 5
3213, 18
3214, 5
3215, 2
3216, 0
3217, 3
3218, 11
3219, 13
3220, 2
3221, 12
3222, 9
3223, 3
3224, 2
3225, 6
3226, 4
3227, 1
3228, 7
3229, 13
3230, 8
3231, 2
3232, 3
3233, 7
3234, 1
3235, 2
3236, 2
3237, 7
3238, 0
3239, 7
3240, 6
3241, 2
3242, 2
3243, 16
3244, 13
3245, 4
3246, 1
3247, 2
3248, 19
3249, 2
3250, 1
3251, 11
3252, 11
3253, 15
3254, 1
3255, 1
3256, 11
3257, 11
3258, 1
3259, 6
3260, 16
3261, 18
3262, 8
3263, 14
3264, 8
3265, 6
3266, 6
3267, 12
3268, 1
3269, 6
3270, 3
3271, 7
3272, 3
3273, 3
3274, 6
3275, 4
3276, 8
3277, 9
3278, 8
3279, 1
3280, 1
3281, 5
3282, 28
3283, 22
3284, 5
3285, 2
3286, 9
3287, 2
3288, 22
3289, 3
3290, 2
3291, 0
3292, 3
3293, 5
3294, 10
3295, 2
3296, 5
3297, 1
3298, 5
3299, 10
3300, 1
3301, 28
3302, 8
3303, 14
3304, 2
3305, 3
3306, 14
3307, 1
3308, 6
3309, 9
3310, 13
3311, 3
3312, 6
3313, 3
3314, 7
3315, 1
3316, 9
3317, 8
3318, 2
3319, 1
3320, 5
3321, 16
3322, 3
3323, 1
3324, 37
3325, 0
3326, 0
3327, 0
3328, 10
3329, 6
3330, 2
3331, 3
3332, 3
3333, 2
3334, 9
3335, 17
3336, 3
3337, 4
3338, 10
3339, 1
3340, 9
3341, 3
3342, 12
3343, 5
3344, 2
3345, 3
3346, 3
3347, 3
3348, 10
3349, 1
3350, 7
3351, 16
3352, 1
3353, 1
3354, 3
3355, 3
3356, 5
3357, 16
3358, 5
3359, 2
3360, 0
3361, 18
3362, 0
3363, 24
3364, 3
3365, 13
3366, 0
3367, 9
3368, 13
3369, 7
3370, 0
3371, 5
3372, 8
3373, 6
3374, 8
3375, 0
3376, 3
3377, 2
3378, 1
3379, 3
3380, 17
3381, 3
3382, 2
3383, 24
3384, 1
3385, 19
3386, 1
3387, 6
3388, 4
3389, 3
3390, 1
3391, 14
3392, 5
3393, 1
3394, 0
3395, 2
3396, 22
3397, 9
3398, 18
3399, 3
3400, 0
3401, 14
3402, 2
3403, 30
3404, 3
3405, 1
3406, 2
3407, 3
3408, 3
3409, 1
3410, 6
3411, 23
3412, 14
3413, 8
3414, 6
3415, 9
3416, 14
3417, 21
3418, 2
3419, 6
3420, 2
3421, 7
3422, 9
3423, 10
3424, 3
3425, 2
3426, 2
3427, 19
3428, 4
3429, 15
3430, 4
3431, 6
3432, 9
3433, 0
3434, 8
3435, 6
3436, 20
3437, 3
3438, 15
3439, 2
3440, 6
3441, 11
3442, 5
3443, 1
3444, 1
3445, 8
3446, 5
3447, 5
3448, 4
3449, 18
3450, 12
3451, 32
3452, 12
3453, 2
3454, 2
3455, 1
3456, 16
3457, 1
3458, 2
3459, 9
3460, 10
3461, 0
3462, 2
3463, 11
3464, 1
3465, 8
3466, 8
3467, 18
3468, 3
3469, 11
3470, 2
3471, 1
3472, 7
3473, 10
3474, 7
3475, 4
3476, 8
3477, 8
3478, 2
3479, 11
3480, 12
3481, 8
3482, 5
3483, 2
3484, 5
3485, 5
3486, 9
3487, 19
3488, 2
3489, 12
3490, 13
3491, 3
3492, 23
3493, 25
3494, 1
3495, 3
3496, 1
3497, 8
3498, 1
3499, 7
3500, 17
3501, 12
3502, 17
3503, 17
3504, 3
3505, 1
3506, 5
3507, 11
3508, 3
3509, 3
3510, 4
3511, 23
3512, 1
3513, 1
3514, 9
3515, 7
3516, 3
3517, 4
3518, 6
3519, 3
3520, 5
3521, 5
3522, 7
3523, 7
3524, 6
3525, 4
3526, 11
3527, 3
3528, 12
3529, 3
3530, 5
3531, 2
3532, 2
3533, 4
3534, 14
3535, 1
3536, 5
3537, 19
3538, 8
3539, 9
3540, 13
3541, 11
3542, 5
3543, 15
3544, 3
3545, 1
3546, 11
3547, 1
3548, 9
3549, 4
3550, 4
3551, 5
3552, 8
3553, 2
3554, 6
3555, 0
3556, 8
3557, 1
3558, 7
3559, 4
3560, 2
3561, 10
3562, 2
3563, 4
3564, 0
3565, 0
3566, 1
3567, 10
3568, 12
3569, 10
3570, 1
3571, 1
3572, 6
3573, 2
3574, 4
3575, 7
3576, 4
3577, 18
3578, 10
3579, 9
3580, 16
3581, 8
3582, 2
3583, 13
3584, 18
3585, 4
3586, 20
3587, 3
3588, 6
3589, 8
3590, 14
3591, 3
3592, 20
3593, 4
3594, 0
3595, 22
3596, 4
3597, 2
3598, 4
3599, 19
3600, 17
3601, 20
3602, 9
3603, 4
3604, 8
3605, 2
3606, 13
3607, 20
3608, 4
3609, 17
3610, 3
3611, 7
3612, 12
3613, 3
3614, 5
3615, 2
3616, 5
3617, 2
3618, 8
3619, 6
3620, 4
3621, 12
3622, 9
3623, 3
3624, 2
3625, 13
3626, 30
3627, 10
3628, 3
3629, 1
3630, 8
3631, 10
3632, 8
3633, 10
3634, 47
3635, 35
3636, 3
3637, 18
3638, 9
3639, 8
3640, 3
3641, 2
3642, 9
3643, 7
3644, 24
3645, 4
3646, 0
3647, 1
3648, 4
3649, 1
3650, 2
3651, 1
3652, 2
3653, 9
3654, 2
3655, 2
3656, 0
3657, 6
3658, 13
3659, 6
3660, 11
3661, 2
3662, 7
3663, 13
3664, 1
3665, 3
3666, 4
3667, 10
3668, 12
3669, 12
3670, 7
3671, 11
3672, 2
3673, 4
3674, 6
3675, 1
3676, 16
3677, 6
3678, 10
3679, 7
3680, 8
3681, 2
3682, 7
3683, 1
3684, 2
3685, 5
3686, 13
3687, 12
3688, 2
3689, 2
3690, 0
3691, 2
3692, 7
3693, 8
3694, 1
3695, 23
3696, 1
3697, 16
3698, 3
3699, 3
3700, 4
3701, 9
3702, 10
3703, 16
3704, 2
3705, 3
3706, 3
3707, 6
3708, 1
3709, 1
3710, 2
3711, 1
3712, 10
3713, 9
3714, 9
3715, 0
3716, 0
3717, 6
3718, 7
3719, 15
3720, 7
3721, 4
3722, 0
3723, 12
3724, 6
3725, 3
3726, 6
3727, 3
3728, 13
3729, 4
3730, 1
3731, 4
3732, 2
3733, 4
3734, 10
3735, 1
3736, 8
3737, 1
3738, 3
3739, 1
3740, 7
3741, 1
3742, 3
3743, 3
3744, 4
3745, 10
3746, 4
3747, 3
3748, 0
3749, 6
3750, 4
3751, 5
3752, 1
3753, 6
3754, 10
3755, 28
3756, 6
3757, 8
3758, 10
3759, 4
3760, 1
3761, 6
3762, 8
3763, 2
3764, 13
3765, 3
3766, 21
3767, 8
3768, 6
3769, 1
3770, 2
3771, 5
3772, 8
3773, 1
3774, 18
3775, 4
3776, 8
3777, 2
3778, 12
3779, 4
3780, 4
3781, 12
3782, 1
3783, 3
3784, 14
3785, 6
3786, 4
3787, 6
3788, 2
3789, 11
3790, 17
3791, 9
3792, 2
3793, 4
3794, 2
3795, 5
3796, 6
3797, 2
3798, 5
3799, 8
3800, 16
3801, 15
3802, 3
3803, 12
3804, 16
3805, 14
3806, 5
3807, 5
3808, 2
3809, 18
3810, 8
3811, 7
3812, 5
3813, 3
3814, 8
3815, 6
3816, 3
3817, 28
3818, 27
3819, 5
3820, 0
3821, 34
3822, 4
3823, 3
3824, 13
3825, 0
3826, 6
3827, 0
3828, 17
3829, 5
3830, 2
3831, 16
3832, 6
3833, 12
3834, 7
3835, 12
3836, 19
3837, 1
3838, 8
3839, 1
3840, 4
3841, 3
3842, 4
3843, 13
3844, 12
3845, 21
3846, 21
3847, 2
3848, 5
3849, 19
3850, 28
3851, 8
3852, 14
3853, 1
3854, 6
3855, 18
3856, 5
3857, 3
3858, 21
3859, 4
3860, 4
3861, 5
3862, 3
3863, 2
3864, 15
3865, 3
3866, 1
3867, 19
3868, 5
3869, 0
3870, 37
3871, 0
3872, 2
3873, 3
3874, 8
3875, 6
3876, 17
3877, 18
3878, 1
3879, 3
3880, 1
3881, 0
3882, 5
3883, 5
3884, 4
3885, 1
3886, 7
3887, 2
3888, 23
3889, 5
3890, 5
3891, 15
3892, 11
3893, 15
3894, 2
3895, 3
3896, 2
3897, 5
3898, 5
3899, 3
3900, 4
3901, 0
3902, 11
3903, 3
3904, 0
3905, 4
3906, 10
3907, 8
3908, 1
3909, 1
3910, 1
3911, 17
3912, 21
3913, 16
3914, 6
3915, 8
3916, 1
3917, 7
3918, 25
3919, 1
3920, 16
3921, 9
3922, 5
3923, 3
3924, 35
3925, 8
3926, 2
3927, 7
3928, 10
3929, 9
3930, 9
3931, 11
3932, 8
3933, 6
3934, 5
3935, 0
3936, 8
3937, 0
3938, 4
3939, 10
3940, 10
3941, 7
3942, 7
3943, 4
3944, 1
3945, 12
3946, 3
3947, 5
3948, 13
3949, 6
3950, 1
3951, 7
3952, 1
3953, 2
3954, 7
3955, 14
3956, 5
3957, 1
3958, 3
3959, 4
3960, 7
3961, 1
3962, 23
3963, 4
3964, 2
3965, 2
3966, 29
3967, 2
3968, 3
3969, 7
3970, 1
3971, 5
3972, 20
3973, 11
3974, 10
3975, 2
3976, 5
3977, 1
3978, 18
3979, 4
3980, 11
3981, 8
3982, 1
3983, 5
3984, 3
3985, 17
3986, 11
3987, 15
3988, 5
3989, 3
3990, 13
3991, 3
3992, 3
3993, 3
3994, 0
3995, 16
3996, 8
3997, 1
3998, 2
3999, 3
4000, 11
4001, 18
4002, 9
4003, 11
4004, 8
4005, 2
4006, 6
4007, 4
4008, 6
4009, 3
4010, 9
4011, 2
4012, 4
4013, 14
4014, 8
4015, 0
4016, 6
4017, 3
4018, 9
4019, 0
4020, 9
4021, 4
4022, 1
4023, 0
4024, 7
4025, 4
4026, 11
4027, 7
4028, 0
4029, 10
4030, 2
4031, 18
4032, 3
4033, 14
4034, 4
4035, 12
4036, 3
4037, 14
4038, 3
4039, 4
4040, 38
4041, 6
4042, 5
4043, 3
4044, 5
4045, 5
4046, 6
4047, 6
4048, 10
4049, 3
4050, 11
4051, 2
4052, 16
4053, 8
4054, 31
4055, 3
4056, 2
4057, 1
4058, 0
4059, 10
4060, 2
4061, 19
4062, 2
4063, 14
4064, 3
4065, 12
4066, 2
4067, 7
4068, 4
4069, 4
4070, 8
4071, 2
4072, 0
4073, 15
4074, 2
4075, 1
4076, 10
4077, 1
4078, 11
4079, 1
4080, 14
4081, 0
4082, 5
4083, 6
4084, 1
4085, 1
4086, 18
4087, 5
4088, 1
4089, 12
4090, 15
4091, 17
4092, 2
4093, 5
4094, 2
4095, 4
4096, 8
4097, 0
4098, 0
4099, 12
4100, 2
4101, 18
4102, 21
4103, 5
4104, 6
4105, 6
4106, 11
4107, 4
4108, 0
4109, 11
4110, 2
4111, 14
4112, 3
4113, 24
4114, 4
4115, 7
4116, 4
4117, 4
4118, 5
4119, 8
4120, 17
4121, 9
4122, 8
4123, 19
4124, 2
4125, 7
4126, 13
4127, 5
4128, 2
4129, 3
4130, 11
4131, 10
4132, 12
4133, 11
4134, 2
4135, 4
4136, 8
4137, 3
4138, 2
4139, 12
4140, 5
4141, 13
4142, 1
4143, 3
4144, 4
4145, 4
4146, 6
4147, 1
4148, 1
4149, 8
4150, 4
4151, 5
4152, 15
4153, 1
4154, 18
4155, 3
4156, 2
4157, 15
4158, 1
4159, 1
4160, 8
4161, 1
4162, 15
4163, 3
4164, 12
4165, 3
4166, 3
4167, 19
4168, 6
4169, 11
4170, 12
4171, 6
4172, 2
4173, 0
4174, 10
4175, 7
4176, 3
4177, 9
4178, 7
4179, 2
4180, 2
4181, 11
4182, 1
4183, 4
4184, 1
4185, 1
4186, 1
4187, 16
4188, 17
4189, 7
4190, 3
4191, 8
4192, 12
4193, 10
4194, 3
4195, 13
4196, 8
4197, 6
4198, 0
4199, 1
4200, 6
4201, 3
4202, 6
4203, 6
4204, 3
4205, 11
4206, 5
4207, 20
4208, 9
4209, 2
4210, 11
4211, 9
4212, 22
4213, 12
4214, 11
4215, 1
4216, 1
4217, 9
4218, 3
4219, 2
4220, 9
4221, 1
4222, 2
4223, 31
4224, 1
4225, 0
4226, 3
4227, 6
4228, 5
4229, 6
4230, 12
4231, 16
4232, 5
4233, 13
4234, 11
4235, 3
4236, 2
4237, 2
4238, 7
4239, 2
4240, 2
4241, 12
4242, 0
4243, 5
4244, 11
4245, 2
4246, 1
4247, 11
4248, 5
4249, 10
4250, 1
4251, 3
4252, 9
4253, 2
4254, 2
4255, 2
4256, 35
4257, 2
4258, 4
4259, 3
4260, 35
4261, 9
4262, 18
4263, 2
4264, 3
4265, 3
4266, 1
4267, 4
4268, 1
4269, 3
4270, 1
4271, 2
4272, 11
4273, 13
4274, 3
4275, 1
4276, 3
4277, 12
4278, 11
4279, 1
4280, 5
4281, 2
4282, 2
4283, 5
4284, 11
4285, 7
4286, 4
4287, 8
4288, 1
4289, 7
4290, 2
4291, 17
4292, 4
4293, 8
4294, 16
4295, 11
4296, 2
4297, 12
4298, 4
4299, 25
4300, 5
4301, 19
4302, 5
4303, 7
4304, 5
4305, 12
4306, 2
4307, 1
4308, 14
4309, 5
4310, 1
4311, 2
4312, 1
4313, 4
4314, 2
4315, 2
4316, 13
4317, 2
4318, 4
4319, 5
4320, 3
4321, 1
4322, 6
4323, 4
4324, 29
4325, 4
4326, 6
4327, 26
4328, 10
4329, 5
4330, 4
4331, 4
4332, 9
4333, 5
4334, 4
4335, 2
4336, 7
4337, 2
4338, 6
4339, 1
4340, 2
4341, 9
4342, 3
4343, 12
4344, 1
4345, 0
4346, 7
4347, 27
4348, 18
4349, 17
4350, 3
4351, 2
4352, 13
4353, 2
4354, 2
4355, 21
4356, 1
4357, 10
4358, 1
4359, 9
4360, 9
4361, 1
4362, 5
4363, 17
4364, 3
4365, 1
4366, 3
4367, 4
4368, 5
4369, 3
4370, 4
4371, 3
4372, 0
4373, 2
4374, 3
4375, 11
4376, 2
4377, 15
4378, 3
4379, 0
4380, 7
4381, 13
4382, 0
4383, 11
4384, 2
4385, 4
4386, 1
4387, 1
4388, 4
4389, 12
4390, 6
4391, 5
4392, 8
4393, 8
4394, 10
4395, 9
4396, 4
4397, 2
4398, 1
4399, 9
4400, 9
4401, 5
4402, 5
4403, 13
4404, 7
4405, 3
4406, 0
4407, 3
4408, 12
4409, 10
4410, 15
4411, 5
4412, 4
4413, 9
4414, 12
4415, 12
4416, 3
4417, 2
4418, 0
4419, 11
4420, 7
4421, 8
4422, 16
4423, 13
4424, 1
4425, 21
4426, 0
4427, 1
4428, 53
4429, 6
4430, 5
4431, 3
4432, 4
4433, 9
4434, 6
4435, 6
4436, 16
4437, 15
4438, 7
4439, 14
4440, 6
4441, 2
4442, 0
4443, 2
4444, 4
4445, 1
4446, 13
4447, 8
4448, 4
4449, 14
4450, 1
4451, 14
4452, 2
4453, 0
4454, 1
4455, 11
4456, 13
4457, 20
4458, 7
4459, 17
4460, 3
4461, 3
4462, 2
4463, 4
4464, 0
4465, 1
4466, 19
4467, 0
4468, 3
4469, 1
4470, 0
4471, 15
4472, 10
4473, 2
4474, 2
4475, 1
4476, 3
4477, 7
4478, 24
4479, 2
4480, 4
4481, 14
4482, 6
4483, 6
4484, 5
4485, 9
4486, 6
4487, 2
4488, 9
4489, 5
4490, 3
4491, 3
4492, 8
4493, 4
4494, 3
4495, 7
4496, 14
4497, 11
4498, 7
4499, 0
4500, 8
4501, 21
4502, 14
4503, 20
4504, 11
4505, 0
4506, 6
4507, 2
4508, 2
4509, 5
4510, 21
4511, 4
4512, 12
4513, 0
4514, 26
4515, 8
4516, 1
4517, 8
4518, 3
4519, 2
4520, 13
4521, 2
4522, 0
4523, 1
4524, 2
4525, 4
4526, 10
4527, 3
4528, 15
4529, 21
4530, 1
4531, 10
4532, 0
4533, 2
4534, 11
4535, 2
4536, 3
4537, 2
4538, 3
4539, 23
4540, 6
4541, 0
4542, 1
4543, 42
4544, 5
4545, 10
4546, 5
4547, 11
4548, 2
4549, 17
4550, 11
4551, 20
4552, 4
4553, 7
4554, 13
4555, 5
4556, 9
4557, 15
4558, 1
4559, 4
4560, 3
4561, 8
4562, 7
4563, 3
4564, 1
4565, 12
4566, 11
4567, 10
4568, 3
4569, 6
4570, 2
4571, 10
4572, 0
4573, 3
4574, 8
4575, 4
4576, 2
4577, 1
4578, 2
4579, 6
4580, 9
4581, 10
4582, 10
4583, 2
4584, 1
4585, 1
4586, 9
4587, 2
4588, 25
4589, 0
4590, 7
4591, 3
4592, 17
4593, 2
4594, 0
4595, 1
4596, 3
4597, 1
4598, 2
4599, 1
4600, 1
4601, 12
4602, 0
4603, 13
4604, 1
4605, 2
4606, 1
4607, 8
4608, 9
4609, 0
4610, 12
4611, 7
4612, 4
4613, 1
4614, 13
4615, 6
4616, 1
4617, 3
4618, 29
4619, 6
4620, 9
4621, 10
4622, 6
4623, 2
4624, 1
4625, 1
4626, 6
4627, 9
4628, 3
4629, 10
4630, 12
4631, 19
4632, 13
4633, 9
4634, 3
4635, 3
4636, 10
4637, 18
4638, 12
4639, 9
4640, 12
4641, 0
4642, 0
4643, 10
4644, 5
4645, 1
4646, 8
4647, 4
4648, 4
4649, 0
4650, 3
4651, 14
4652, 11
4653, 0
4654, 26
4655, 4
4656, 5
4657, 3
4658, 1
4659, 3
4660, 0
4661, 17
4662, 12
4663, 5
4664, 11
4665, 15
4666, 4
4667, 26
4668, 14
4669, 6
4670, 17
4671, 1
4672, 5
4673, 0
4674, 8
4675, 7
4676, 4
4677, 8
4678, 4
4679, 8
4680, 5
4681, 10
4682, 5
4683, 30
4684, 1
4685, 6
4686, 4
4687, 8
4688, 5
4689, 12
4690, 7
4691, 2
4692, 8
4693, 11
4694, 15
4695, 1
4696, 21
4697, 2
4698, 7
4699, 7
4700, 3
4701, 31
4702, 9
4703, 13
4704, 6
4705, 2
4706, 12
4707, 15
4708, 11
4709, 9
4710, 13
4711, 2
4712, 7
4713, 1
4714, 31
4715, 27
4716, 21
4717, 12
4718, 8
4719, 11
4720, 18
4721, 1
4722, 13
4723, 9
4724, 6
4725, 9
4726, 1
4727, 3
4728, 0
4729, 12
4730, 1
4731, 7
4732, 4
4733, 2
4734, 2
4735, 3
4736, 19
4737, 2
4738, 1
4739, 4
4740, 0
4741, 3
4742, 3
4743, 0
4744, 32
4745, 4
4746, 12
4747, 13
4748, 3
4749, 0
4750, 3
4751, 22
4752, 5
4753, 3
4754, 4
4755, 13
4756, 8
4757, 3
4758, 1
4759, 1
4760, 33
4761, 2
4762, 19
4763, 9
4764, 16
4765, 1
4766, 4
4767, 2
4768, 4
4769, 3
4770, 12
4771, 8
4772, 8
4773, 9
4774, 14
4775, 5
4776, 2
4777, 18
4778, 10
4779, 8
4780, 0
4781, 22
4782, 6
4783, 4
4784, 0
4785, 1
4786, 9
4787, 7
4788, 6
4789, 13
4790, 26
4791, 14
4792, 10
4793, 7
4794, 8
4795, 2
4796, 7
4797, 4
4798, 16
4799, 11
4800, 2
4801, 21
4802, 9
4803, 4
4804, 1
4805, 9
4806, 9
4807, 4
4808, 9
4809, 8
4810, 9
4811, 10
4812, 4
4813, 3
4814, 6
4815, 7
4816, 4
4817, 1
4818, 1
4819, 4
4820, 7
4821, 10
4822, 9
4823, 25
4824, 2
4825, 19
4826, 2
4827, 1
4828, 2
4829, 1
