Draw, Value
2498, 7
2499, 6
2500, 4
2501, 10
2502, 17
2503, 18
2504, 17
2505, 6
2506, 2
2507, 3
2508, 10
2509, 10
2510, 28
2511, 7
2512, 5
2513, 28
2514, 10
2515, 16
2516, 3
2517, 8
2518, 14
2519, 3
2520, 9
2521, 4
2522, 18
2523, 5
2524, 15
2525, 14
2526, 4
2527, 2
2528, 13
2529, 10
2530, 7
2531, 5
2532, 17
2533, 21
2534, 8
2535, 13
2536, 6
2537, 24
2538, 13
2539, 11
2540, 24
2541, 13
2542, 14
2543, 8
2544, 1
2545, 5
2546, 10
2547, 3
2548, 8
2549, 13
2550, 6
2551, 14
2552, 14
2553, 5
2554, 12
2555, 13
2556, 3
2557, 4
2558, 5
2559, 9
2560, 7
2561, 5
2562, 5
2563, 11
2564, 14
2565, 3
2566, 2
2567, 5
2568, 12
2569, 8
2570, 3
2571, 15
2572, 5
2573, 6
2574, 7
2575, 1
2576, 10
2577, 9
2578, 7
2579, 12
2580, 5
2581, 6
2582, 12
2583, 5
2584, 10
2585, 8
2586, 11
2587, 9
2588, 16
2589, 12
2590, 17
2591, 8
2592, 4
2593, 7
2594, 8
2595, 8
2596, 9
2597, 9
2598, 6
2599, 13
2600, 5
2601, 5
2602, 3
2603, 6
2604, 4
2605, 3
2606, 14
2607, 3
2608, 3
2609, 11
2610, 5
2611, 11
2612, 7
2613, 9
2614, 10
2615, 15
2616, 20
2617, 7
2618, 15
2619, 3
2620, 7
2621, 13
2622, 16
2623, 9
2624, 12
2625, 18
2626, 18
2627, 19
2628, 7
2629, 8
2630, 12
2631, 8
2632, 28
2633, 13
2634, 7
2635, 6
2636, 18
2637, 9
2638, 7
2639, 2
2640, 6
2641, 9
2642, 5
2643, 4
2644, 1
2645, 14
2646, 15
2647, 4
2648, 18
2649, 21
2650, 7
2651, 14
2652, 7
2653, 13
2654, 11
2655, 21
2656, 3
2657, 8
2658, 7
2659, 11
2660, 3
2661, 7
2662, 18
2663, 4
2664, 2
2665, 5
2666, 24
2667, 18
2668, 9
2669, 6
2670, 8
2671, 8
2672, 11
2673, 12
2674, 14
2675, 16
2676, 5
2677, 11
2678, 6
2679, 10
2680, 12
2681, 4
2682, 8
2683, 15
2684, 8
2685, 6
2686, 5
2687, 9
2688, 4
2689, 16
2690, 8
2691, 17
2692, 16
2693, 5
2694, 15
2695, 9
2696, 20
2697, 15
2698, 13
2699, 14
2700, 5
2701, 15
2702, 6
2703, 12
2704, 4
2705, 17
2706, 1
2707, 17
2708, 10
2709, 11
2710, 8
2711, 4
2712, 4
2713, 15
2714, 9
2715, 5
2716, 6
2717, 9
2718, 11
2719, 5
2720, 1
2721, 6
2722, 11
2723, 3
2724, 13
2725, 2
2726, 12
2727, 15
2728, 9
2729, 15
2730, 11
2731, 7
2732, 4
2733, 17
2734, 5
2735, 17
2736, 11
2737, 8
2738, 8
2739, 14
2740, 9
2741, 9
2742, 8
2743, 14
2744, 8
2745, 9
2746, 5
2747, 6
2748, 3
2749, 3
2750, 6
2751, 2
2752, 8
2753, 16
2754, 4
2755, 19
2756, 15
2757, 12
2758, 10
2759, 20
2760, 10
2761, 7
2762, 5
2763, 5
2764, 8
2765, 12
2766, 4
2767, 2
2768, 8
2769, 14
2770, 12
2771, 6
2772, 3
2773, 9
2774, 5
2775, 1
2776, 8
2777, 19
2778, 10
2779, 6
2780, 4
2781, 11
2782, 7
2783, 12
2784, 9
2785, 2
2786, 3
2787, 14
2788, 12
2789, 11
2790, 7
2791, 9
2792, 18
2793, 17
2794, 12
2795, 14
2796, 3
2797, 8
2798, 10
2799, 8
2800, 6
2801, 8
2802, 12
2803, 12
2804, 6
2805, 3
2806, 8
2807, 17
2808, 4
2809, 6
2810, 7
2811, 8
2812, 9
2813, 23
2814, 9
2815, 9
2816, 19
2817, 7
2818, 6
2819, 5
2820, 18
2821, 18
2822, 16
2823, 7
2824, 20
2825, 9
2826, 18
2827, 14
2828, 4
2829, 13
2830, 3
2831, 3
2832, 14
2833, 9
2834, 4
2835, 4
2836, 17
2837, 15
2838, 6
2839, 4
2840, 7
2841, 9
2842, 11
2843, 5
2844, 6
2845, 16
2846, 5
2847, 3
2848, 11
2849, 9
2850, 13
2851, 14
2852, 14
2853, 7
2854, 6
2855, 7
2856, 11
2857, 2
2858, 12
2859, 9
2860, 3
2861, 4
2862, 23
2863, 9
2864, 9
2865, 7
2866, 8
2867, 5
2868, 10
2869, 12
2870, 5
2871, 7
2872, 8
2873, 8
2874, 7
2875, 4
2876, 10
2877, 10
2878, 12
2879, 4
2880, 16
2881, 3
2882, 14
2883, 9
2884, 10
2885, 12
2886, 7
2887, 3
2888, 12
2889, 23
2890, 8
2891, 4
2892, 12
2893, 11
2894, 6
2895, 18
2896, 14
2897, 4
2898, 5
2899, 11
2900, 6
2901, 13
2902, 8
2903, 11
2904, 16
2905, 5
2906, 17
2907, 14
2908, 9
2909, 6
2910, 2
2911, 9
2912, 7
2913, 13
2914, 14
2915, 12
2916, 18
2917, 16
2918, 18
2919, 3
2920, 12
2921, 13
2922, 8
2923, 10
2924, 15
2925, 7
2926, 15
2927, 6
2928, 3
2929, 12
2930, 7
2931, 12
2932, 9
2933, 4
2934, 6
2935, 18
2936, 5
2937, 15
2938, 17
2939, 8
2940, 16
2941, 6
2942, 4
2943, 8
2944, 14
2945, 8
2946, 7
2947, 11
2948, 9
2949, 5
2950, 8
2951, 10
2952, 6
2953, 15
2954, 4
2955, 22
2956, 9
2957, 7
2958, 2
2959, 10
2960, 4
2961, 4
2962, 8
2963, 13
2964, 7
2965, 16
2966, 12
2967, 12
2968, 6
2969, 11
2970, 13
2971, 20
2972, 14
2973, 7
2974, 13
2975, 18
2976, 10
2977, 6
2978, 15
2979, 14
2980, 11
2981, 10
2982, 15
2983, 18
2984, 11
2985, 9
2986, 17
2987, 7
2988, 6
2989, 7
2990, 9
2991, 6
2992, 4
2993, 10
2994, 8
2995, 5
2996, 6
2997, 24
2998, 9
2999, 13
3000, 10
3001, 8
3002, 14
3003, 6
3004, 12
3005, 16
3006, 6
3007, 22
3008, 18
3009, 7
3010, 5
3011, 9
3012, 13
3013, 12
3014, 11
3015, 9
3016, 3
3017, 14
3018, 10
3019, 1
3020, 3
3021, 4
3022, 11
3023, 10
3024, 2
3025, 11
3026, 17
3027, 14
3028, 7
3029, 1
3030, 9
3031, 20
3032, 6
3033, 20
3034, 4
3035, 8
3036, 22
3037, 22
3038, 10
3039, 11
3040, 4
3041, 5
3042, 14
3043, 1
3044, 19
3045, 8
3046, 5
3047, 12
3048, 9
3049, 14
3050, 18
3051, 2
3052, 5
3053, 12
3054, 17
3055, 4
3056, 9
3057, 3
3058, 19
3059, 16
3060, 6
3061, 10
3062, 1
3063, 4
3064, 1
3065, 4
3066, 22
3067, 14
3068, 8
3069, 14
3070, 14
3071, 14
3072, 11
3073, 1
3074, 6
3075, 8
3076, 4
3077, 7
3078, 2
3079, 17
3080, 9
3081, 5
3082, 16
3083, 15
3084, 10
3085, 18
3086, 8
3087, 23
3088, 12
3089, 11
3090, 9
3091, 10
3092, 8
3093, 5
3094, 9
3095, 13
3096, 14
3097, 8
3098, 11
3099, 10
3100, 9
3101, 2
3102, 11
3103, 8
3104, 13
3105, 7
3106, 4
3107, 19
3108, 3
3109, 2
3110, 8
3111, 17
3112, 8
3113, 22
3114, 13
3115, 9
3116, 12
3117, 6
3118, 7
3119, 8
3120, 12
3121, 5
3122, 15
3123, 16
3124, 7
3125, 6
3126, 9
3127, 10
3128, 11
3129, 6
3130, 9
3131, 10
3132, 9
3133, 3
3134, 10
3135, 13
3136, 9
3137, 8
3138, 9
3139, 3
3140, 14
3141, 10
3142, 10
3143, 10
3144, 10
3145, 15
3146, 14
3147, 9
3148, 7
3149, 4
3150, 1
3151, 17
3152, 10
3153, 3
3154, 8
3155, 9
3156, 10
3157, 17
3158, 6
3159, 9
3160, 11
3161, 10
3162, 9
3163, 10
3164, 4
3165, 8
3166, 13
3167, 9
3168, 8
3169, 9
3170, 2
3171, 2
3172, 12
3173, 4
3174, 9
3175, 19
3176, 4
3177, 11
3178, 19
3179, 6
3180, 5
3181, 6
3182, 9
3183, 19
3184, 4
3185, 7
3186, 14
3187, 14
3188, 8
3189, 15
3190, 9
3191, 15
3192, 12
3193, 11
3194, 9
3195, 15
3196, 10
3197, 6
3198, 10
3199, 12
3200, 10
3201, 27
3202, 5
3203, 5
3204, 13
3205, 16
3206, 5
3207, 5
3208, 11
3209, 12
3210, 4
3211, 14
3212, 12
3213, 10
3214, 5
3215, 4
3216, 6
3217, 18
3218, 11
3219, 4
3220, 16
3221, 4
3222, 6
3223, 16
3224, 5
3225, 10
3226, 14
3227, 9
3228, 17
3229, 21
3230, 2
3231, 12
3232, 4
3233, 22
3234, 9
3235, 8
3236, 16
3237, 15
3238, 7
3239, 5
3240, 9
3241, 9
3242, 27
3243, 3
3244, 7
3245, 5
3246, 12
3247, 17
3248, 9
3249, 9
3250, 5
3251, 6
3252, 14
3253, 2
3254, 8
3255, 8
3256, 11
3257, 13
3258, 5
3259, 11
3260, 8
3261, 4
3262, 11
3263, 12
3264, 7
3265, 4
3266, 6
3267, 5
3268, 3
3269, 8
3270, 7
3271, 4
3272, 11
3273, 15
3274, 14
3275, 6
3276, 6
3277, 9
3278, 12
3279, 22
3280, 8
3281, 10
3282, 14
3283, 5
3284, 13
3285, 8
3286, 8
3287, 6
3288, 5
3289, 6
3290, 9
3291, 6
3292, 15
3293, 4
3294, 0
3295, 10
3296, 15
3297, 7
3298, 4
3299, 22
3300, 14
3301, 11
3302, 12
3303, 6
3304, 7
3305, 8
3306, 14
3307, 13
3308, 9
3309, 7
3310, 11
3311, 6
3312, 10
3313, 16
3314, 17
3315, 25
3316, 12
3317, 10
3318, 11
3319, 14
3320, 4
3321, 17
3322, 9
3323, 5
3324, 7
3325, 9
3326, 4
3327, 6
3328, 10
3329, 11
3330, 5
3331, 11
3332, 8
3333, 19
3334, 13
3335, 6
3336, 3
3337, 10
3338, 24
3339, 3
3340, 6
3341, 13
3342, 8
3343, 6
3344, 2
3345, 16
3346, 3
3347, 19
3348, 24
3349, 21
3350, 25
3351, 10
3352, 10
3353, 15
3354, 5
3355, 11
3356, 15
3357, 6
3358, 17
3359, 11
3360, 13
3361, 14
3362, 14
3363, 4
3364, 9
3365, 6
3366, 20
3367, 15
3368, 16
3369, 15
3370, 9
3371, 13
3372, 9
3373, 9
3374, 16
3375, 7
3376, 15
3377, 9
3378, 1
3379, 12
3380, 8
3381, 18
3382, 3
3383, 7
3384, 8
3385, 6
3386, 17
3387, 15
3388, 7
3389, 1
3390, 8
3391, 8
3392, 6
3393, 17
3394, 5
3395, 5
3396, 5
3397, 11
3398, 18
3399, 9
3400, 15
3401, 7
3402, 8
3403, 6
3404, 5
3405, 4
3406, 14
3407, 7
3408, 11
3409, 10
3410, 4
3411, 15
3412, 8
3413, 8
3414, 7
3415, 9
3416, 6
3417, 12
3418, 17
3419, 3
3420, 11
3421, 7
3422, 14
3423, 17
3424, 12
3425, 11
3426, 8
3427, 7
3428, 14
3429, 7
3430, 15
3431, 14
3432, 12
3433, 13
3434, 5
3435, 11
3436, 6
3437, 11
3438, 5
3439, 7
3440, 24
3441, 24
3442, 4
3443, 6
3444, 3
3445, 6
3446, 13
3447, 14
3448, 5
3449, 3
3450, 8
3451, 9
3452, 3
3453, 9
3454, 7
3455, 28
3456, 3
3457, 11
3458, 6
3459, 21
3460, 18
3461, 6
3462, 15
3463, 3
3464, 11
3465, 6
3466, 13
3467, 15
3468, 5
3469, 11
3470, 10
3471, 9
3472, 9
3473, 16
3474, 13
3475, 1
3476, 2
3477, 8
3478, 1
3479, 16
3480, 12
3481, 15
3482, 6
3483, 27
3484, 9
3485, 8
3486, 8
3487, 4
3488, 15
3489, 9
3490, 14
3491, 9
3492, 24
3493, 8
3494, 7
3495, 5
3496, 2
3497, 5
3498, 7
3499, 20
3500, 3
3501, 7
3502, 8
3503, 12
3504, 3
3505, 10
3506, 4
3507, 6
3508, 19
3509, 5
3510, 0
3511, 5
3512, 9
3513, 8
3514, 8
3515, 4
3516, 8
3517, 18
3518, 8
3519, 8
3520, 13
3521, 1
3522, 17
3523, 8
3524, 10
3525, 6
3526, 9
3527, 20
3528, 7
3529, 3
3530, 10
3531, 4
3532, 2
3533, 23
3534, 5
3535, 11
3536, 14
3537, 9
3538, 12
3539, 3
3540, 6
3541, 6
3542, 8
3543, 16
3544, 3
3545, 23
3546, 15
3547, 7
3548, 5
3549, 1
3550, 13
3551, 19
3552, 7
3553, 8
3554, 4
3555, 13
3556, 13
3557, 2
3558, 11
3559, 13
3560, 8
3561, 2
3562, 8
3563, 23
3564, 19
3565, 12
3566, 9
3567, 15
3568, 11
3569, 9
3570, 15
3571, 10
3572, 18
3573, 3
3574, 8
3575, 2
3576, 7
3577, 10
3578, 8
3579, 10
3580, 5
3581, 6
3582, 3
3583, 11
3584, 4
3585, 10
3586, 8
3587, 6
3588, 14
3589, 11
3590, 4
3591, 6
3592, 4
3593, 12
3594, 8
3595, 10
3596, 9
3597, 7
3598, 16
3599, 4
3600, 4
3601, 12
3602, 20
3603, 11
3604, 10
3605, 2
3606, 2
3607, 15
3608, 13
3609, 8
3610, 13
3611, 11
3612, 8
3613, 11
3614, 12
3615, 7
3616, 5
3617, 5
3618, 10
3619, 3
3620, 9
3621, 15
3622, 9
3623, 8
3624, 12
3625, 18
3626, 9
3627, 15
3628, 10
3629, 11
3630, 12
3631, 11
3632, 9
3633, 5
3634, 11
3635, 13
3636, 12
3637, 20
3638, 6
3639, 18
3640, 18
3641, 11
3642, 11
3643, 5
3644, 10
3645, 13
3646, 5
3647, 2
3648, 13
3649, 4
3650, 6
3651, 5
3652, 7
3653, 15
3654, 8
3655, 3
3656, 7
3657, 10
3658, 8
3659, 7
3660, 7
3661, 5
3662, 10
3663, 11
3664, 6
3665, 17
3666, 6
3667, 13
3668, 1
3669, 17
3670, 12
3671, 7
3672, 11
3673, 14
3674, 10
3675, 5
3676, 15
3677, 9
3678, 4
3679, 10
3680, 8
3681, 2
3682, 20
3683, 3
3684, 4
3685, 11
3686, 7
3687, 6
3688, 5
3689, 10
3690, 6
3691, 6
3692, 6
3693, 6
3694, 13
3695, 6
3696, 8
3697, 4
3698, 14
3699, 13
3700, 12
3701, 2
3702, 15
3703, 5
3704, 5
3705, 12
3706, 10
3707, 10
3708, 8
3709, 5
3710, 23
3711, 12
3712, 5
3713, 5
3714, 9
3715, 10
3716, 8
3717, 3
3718, 19
3719, 1
3720, 21
3721, 11
3722, 4
3723, 9
3724, 8
3725, 13
3726, 9
3727, 9
3728, 16
3729, 3
3730, 9
3731, 10
3732, 21
3733, 8
3734, 6
3735, 13
3736, 17
3737, 6
3738, 6
3739, 11
3740, 3
3741, 9
3742, 4
3743, 5
3744, 14
3745, 13
3746, 5
3747, 0
3748, 12
3749, 2
3750, 3
3751, 9
3752, 4
3753, 7
3754, 20
3755, 4
3756, 10
3757, 13
3758, 8
3759, 2
3760, 6
3761, 9
3762, 16
3763, 21
3764, 5
3765, 15
3766, 14
3767, 9
3768, 6
3769, 3
3770, 9
3771, 11
3772, 15
3773, 9
3774, 9
3775, 15
3776, 7
3777, 4
3778, 12
3779, 21
3780, 4
3781, 17
3782, 13
3783, 9
3784, 3
3785, 9
3786, 15
3787, 6
3788, 7
3789, 17
3790, 20
3791, 4
3792, 11
3793, 13
3794, 21
3795, 13
3796, 6
3797, 8
3798, 15
3799, 10
3800, 4
3801, 14
3802, 8
3803, 7
3804, 7
3805, 4
3806, 19
3807, 8
3808, 8
3809, 4
3810, 10
3811, 3
3812, 14
3813, 10
3814, 15
3815, 16
3816, 11
3817, 7
3818, 6
3819, 9
3820, 14
3821, 11
3822, 4
3823, 16
3824, 11
3825, 11
3826, 7
3827, 4
3828, 12
3829, 9
3830, 3
3831, 8
3832, 13
3833, 13
3834, 11
3835, 8
3836, 7
3837, 6
3838, 13
3839, 9
3840, 13
3841, 3
3842, 5
3843, 9
3844, 11
3845, 13
3846, 22
3847, 20
3848, 9
3849, 12
3850, 11
3851, 6
3852, 20
3853, 2
3854, 6
3855, 8
3856, 8
3857, 7
3858, 10
3859, 6
3860, 6
3861, 6
3862, 8
3863, 20
3864, 6
3865, 9
3866, 17
3867, 15
3868, 3
3869, 26
3870, 3
3871, 7
3872, 6
3873, 10
3874, 2
3875, 6
3876, 4
3877, 4
3878, 6
3879, 13
3880, 11
3881, 14
3882, 8
3883, 12
3884, 2
3885, 7
3886, 21
3887, 15
3888, 18
3889, 2
3890, 17
3891, 9
3892, 5
3893, 2
3894, 12
3895, 8
3896, 5
3897, 5
3898, 9
3899, 7
3900, 16
3901, 11
3902, 12
3903, 11
3904, 5
3905, 9
3906, 10
3907, 8
3908, 12
3909, 5
3910, 7
3911, 9
3912, 12
3913, 1
3914, 5
3915, 7
3916, 4
3917, 5
3918, 8
3919, 5
3920, 7
3921, 21
3922, 7
3923, 8
3924, 22
3925, 12
3926, 5
3927, 10
3928, 11
3929, 1
3930, 12
3931, 11
3932, 4
3933, 7
3934, 8
3935, 10
3936, 8
3937, 7
3938, 9
3939, 7
3940, 5
3941, 9
3942, 10
3943, 15
3944, 16
3945, 17
3946, 7
3947, 5
3948, 8
3949, 10
3950, 3
3951, 8
3952, 12
3953, 14
3954, 11
3955, 13
3956, 9
3957, 13
3958, 15
3959, 8
3960, 14
3961, 11
3962, 11
3963, 6
3964, 6
3965, 16
3966, 13
3967, 10
3968, 5
3969, 23
3970, 6
3971, 14
3972, 24
3973, 13
3974, 6
3975, 17
3976, 11
3977, 6
3978, 5
3979, 6
3980, 14
3981, 5
3982, 14
3983, 12
3984, 9
3985, 4
3986, 9
3987, 8
3988, 10
3989, 12
3990, 15
3991, 14
3992, 11
3993, 17
3994, 13
3995, 9
3996, 9
3997, 18
3998, 7
3999, 7
4000, 10
4001, 13
4002, 10
4003, 5
4004, 10
4005, 3
4006, 4
4007, 20
4008, 22
4009, 7
4010, 13
4011, 3
4012, 11
4013, 9
4014, 5
4015, 18
4016, 7
4017, 2
4018, 12
4019, 8
4020, 23
4021, 5
4022, 20
4023, 15
4024, 6
4025, 6
4026, 14
4027, 13
4028, 7
4029, 8
4030, 18
4031, 8
4032, 21
4033, 16
4034, 3
4035, 24
4036, 12
4037, 15
4038, 14
4039, 8
4040, 10
4041, 8
4042, 11
4043, 9
4044, 7
4045, 3
4046, 13
4047, 6
4048, 1
4049, 13
4050, 4
4051, 6
4052, 4
4053, 8
4054, 8
4055, 4
4056, 12
4057, 18
4058, 11
4059, 6
4060, 8
4061, 17
4062, 6
4063, 2
4064, 9
4065, 4
4066, 11
4067, 9
4068, 11
4069, 4
4070, 11
4071, 3
4072, 14
4073, 4
4074, 8
4075, 17
4076, 23
4077, 22
4078, 22
4079, 4
4080, 7
4081, 11
4082, 12
4083, 12
4084, 15
4085, 4
4086, 4
4087, 3
4088, 13
4089, 4
4090, 5
4091, 7
4092, 15
4093, 13
4094, 14
4095, 7
4096, 10
4097, 8
4098, 12
4099, 12
4100, 8
4101, 12
4102, 15
4103, 7
4104, 4
4105, 9
4106, 23
4107, 17
4108, 13
4109, 29
4110, 9
4111, 11
4112, 12
4113, 5
4114, 6
4115, 12
4116, 3
4117, 9
4118, 3
4119, 11
4120, 17
4121, 18
4122, 10
4123, 10
4124, 12
4125, 12
4126, 16
4127, 10
4128, 11
4129, 12
4130, 11
4131, 3
4132, 9
4133, 13
4134, 24
4135, 11
4136, 16
4137, 0
4138, 7
4139, 6
4140, 6
4141, 7
4142, 0
4143, 12
4144, 5
4145, 19
4146, 6
4147, 5
4148, 15
4149, 11
4150, 7
4151, 6
4152, 7
4153, 10
4154, 7
4155, 6
4156, 8
4157, 17
4158, 5
4159, 15
4160, 11
4161, 4
4162, 16
4163, 9
4164, 14
4165, 29
4166, 3
4167, 16
4168, 11
4169, 13
4170, 10
4171, 20
4172, 6
4173, 12
4174, 5
4175, 7
4176, 12
4177, 10
4178, 6
4179, 5
4180, 4
4181, 10
4182, 15
4183, 14
4184, 4
4185, 8
4186, 13
4187, 7
4188, 6
4189, 9
4190, 14
4191, 5
4192, 15
4193, 8
4194, 6
4195, 10
4196, 6
4197, 13
4198, 9
4199, 11
4200, 16
4201, 11
4202, 7
4203, 5
4204, 9
4205, 11
4206, 14
4207, 12
4208, 12
4209, 14
4210, 5
4211, 9
4212, 9
4213, 4
4214, 27
4215, 17
4216, 13
4217, 9
4218, 12
4219, 16
4220, 13
4221, 10
4222, 4
4223, 2
4224, 10
4225, 9
4226, 8
4227, 6
4228, 16
4229, 5
4230, 6
4231, 7
4232, 11
4233, 5
4234, 4
4235, 10
4236, 11
4237, 6
4238, 9
4239, 16
4240, 10
4241, 8
4242, 2
4243, 6
4244, 17
4245, 12
4246, 3
4247, 19
4248, 11
4249, 7
4250, 9
4251, 3
4252, 13
4253, 20
4254, 6
4255, 8
4256, 13
4257, 12
4258, 4
4259, 13
4260, 4
4261, 22
4262, 8
4263, 3
4264, 7
4265, 1
4266, 3
4267, 4
4268, 23
4269, 13
4270, 4
4271, 3
4272, 11
4273, 4
4274, 7
4275, 20
4276, 20
4277, 12
4278, 10
4279, 9
4280, 18
4281, 3
4282, 17
4283, 24
4284, 16
4285, 8
4286, 4
4287, 11
4288, 9
4289, 5
4290, 9
4291, 20
4292, 15
4293, 10
4294, 11
4295, 3
4296, 7
4297, 11
4298, 4
4299, 11
4300, 17
4301, 13
4302, 13
4303, 11
4304, 18
4305, 7
4306, 8
4307, 3
4308, 20
4309, 8
4310, 6
4311, 5
4312, 11
4313, 8
4314, 5
4315, 6
4316, 19
4317, 4
4318, 7
4319, 6
4320, 9
4321, 14
4322, 13
4323, 11
4324, 14
4325, 6
4326, 13
4327, 12
4328, 18
4329, 8
4330, 12
4331, 18
4332, 12
4333, 14
4334, 22
4335, 3
4336, 21
4337, 3
4338, 9
4339, 5
4340, 12
4341, 13
4342, 13
4343, 14
4344, 14
4345, 4
4346, 4
4347, 2
4348, 8
4349, 16
4350, 7
4351, 4
4352, 6
4353, 1
4354, 7
4355, 5
4356, 8
4357, 3
4358, 4
4359, 7
4360, 13
4361, 13
4362, 10
4363, 14
4364, 7
4365, 15
4366, 7
4367, 2
4368, 10
4369, 6
4370, 5
4371, 4
4372, 12
4373, 7
4374, 6
4375, 16
4376, 2
4377, 3
4378, 8
4379, 9
4380, 7
4381, 4
4382, 3
4383, 6
4384, 3
4385, 6
4386, 15
4387, 14
4388, 10
4389, 4
4390, 9
4391, 5
4392, 13
4393, 5
4394, 0
4395, 9
4396, 10
4397, 5
4398, 8
4399, 6
4400, 8
4401, 10
4402, 16
4403, 6
4404, 12
4405, 11
4406, 11
4407, 6
4408, 17
4409, 8
4410, 13
4411, 7
4412, 7
4413, 5
4414, 13
4415, 7
4416, 6
4417, 14
4418, 11
4419, 16
4420, 11
4421, 3
4422, 8
4423, 8
4424, 4
4425, 1
4426, 9
4427, 7
4428, 8
4429, 20
4430, 9
4431, 13
4432, 16
4433, 9
4434, 13
4435, 3
4436, 11
4437, 2
4438, 3
4439, 19
4440, 6
4441, 16
4442, 8
4443, 8
4444, 22
4445, 8
4446, 9
4447, 5
4448, 4
4449, 15
4450, 8
4451, 1
4452, 11
4453, 2
4454, 9
4455, 13
4456, 5
4457, 8
4458, 5
4459, 5
4460, 7
4461, 3
4462, 6
4463, 21
4464, 10
4465, 11
4466, 10
4467, 7
4468, 1
4469, 5
4470, 13
4471, 11
4472, 13
4473, 6
4474, 7
4475, 21
4476, 10
4477, 10
4478, 14
4479, 10
4480, 15
4481, 5
4482, 21
4483, 6
4484, 6
4485, 22
4486, 11
4487, 8
4488, 19
4489, 10
4490, 8
4491, 12
4492, 7
4493, 3
4494, 5
4495, 11
4496, 8
4497, 9
4498, 6
4499, 3
4500, 10
4501, 13
4502, 18
4503, 14
4504, 10
4505, 15
4506, 8
4507, 15
4508, 10
4509, 4
4510, 3
4511, 10
4512, 2
4513, 11
4514, 1
4515, 3
4516, 4
4517, 9
4518, 10
4519, 19
4520, 9
4521, 4
4522, 12
4523, 5
4524, 15
4525, 18
4526, 7
4527, 14
4528, 12
4529, 18
4530, 19
4531, 8
4532, 9
4533, 22
4534, 4
4535, 13
4536, 7
4537, 11
4538, 8
4539, 5
4540, 7
4541, 11
4542, 2
4543, 12
4544, 2
4545, 3
4546, 4
4547, 4
4548, 16
4549, 12
4550, 7
4551, 14
4552, 19
4553, 1
4554, 15
4555, 11
4556, 10
4557, 7
4558, 3
4559, 12
4560, 8
4561, 13
4562, 7
4563, 14
4564, 10
4565, 2
4566, 13
4567, 3
4568, 4
4569, 13
4570, 7
4571, 3
4572, 3
4573, 12
4574, 13
4575, 1
4576, 18
4577, 6
4578, 8
4579, 5
4580, 9
4581, 7
4582, 16
4583, 8
4584, 13
4585, 10
4586, 4
4587, 3
4588, 10
4589, 11
4590, 7
4591, 17
4592, 11
4593, 8
4594, 10
4595, 16
4596, 9
4597, 10
4598, 7
4599, 7
4600, 18
4601, 5
4602, 4
4603, 16
4604, 13
4605, 8
4606, 11
4607, 14
4608, 12
4609, 11
4610, 14
4611, 11
4612, 20
4613, 18
4614, 2
4615, 6
4616, 10
4617, 19
4618, 3
4619, 5
4620, 5
4621, 9
4622, 18
4623, 1
4624, 10
4625, 4
4626, 3
4627, 2
4628, 9
4629, 9
4630, 5
4631, 8
4632, 10
4633, 4
4634, 12
4635, 11
4636, 11
4637, 11
4638, 8
4639, 9
4640, 7
4641, 16
4642, 5
4643, 5
4644, 16
4645, 14
4646, 11
4647, 11
4648, 20
4649, 14
4650, 1
4651, 16
4652, 12
4653, 4
4654, 11
4655, 3
4656, 4
4657, 9
4658, 6
4659, 22
4660, 4
4661, 5
4662, 13
4663, 9
4664, 18
4665, 9
4666, 3
4667, 10
4668, 18
4669, 10
4670, 17
4671, 15
4672, 5
4673, 24
4674, 11
4675, 7
4676, 12
4677, 10
4678, 8
4679, 6
4680, 1
4681, 12
4682, 10
4683, 6
4684, 10
4685, 20
4686, 8
4687, 8
4688, 13
4689, 1
4690, 6
4691, 5
4692, 15
4693, 2
4694, 3
4695, 11
4696, 8
4697, 6
4698, 9
4699, 18
4700, 5
4701, 10
4702, 12
4703, 6
4704, 12
4705, 19
4706, 6
4707, 16
4708, 8
4709, 7
4710, 3
4711, 4
4712, 5
4713, 6
4714, 10
4715, 3
4716, 5
4717, 5
4718, 12
4719, 6
4720, 22
4721, 13
4722, 8
4723, 9
4724, 10
4725, 5
4726, 4
4727, 7
4728, 13
4729, 1
4730, 11
4731, 16
4732, 1
4733, 8
4734, 9
4735, 11
4736, 7
4737, 7
4738, 4
4739, 25
4740, 6
4741, 13
4742, 4
4743, 2
4744, 16
4745, 12
4746, 4
4747, 7
4748, 15
4749, 5
4750, 6
4751, 9
4752, 9
4753, 8
4754, 9
4755, 10
4756, 2
4757, 9
4758, 4
4759, 4
4760, 6
4761, 9
4762, 11
4763, 14
4764, 7
4765, 2
4766, 3
4767, 3
4768, 5
4769, 16
4770, 11
4771, 14
4772, 10
4773, 10
4774, 2
4775, 3
4776, 11
4777, 1
4778, 5
4779, 5
4780, 6
4781, 16
4782, 10
4783, 8
4784, 7
4785, 18
4786, 3
4787, 3
4788, 18
4789, 10
4790, 5
4791, 9
4792, 7
4793, 15
4794, 11
4795, 9
4796, 21
4797, 2
4798, 11
4799, 6
4800, 19
4801, 17
4802, 8
4803, 5
4804, 5
4805, 7
4806, 13
4807, 7
4808, 15
4809, 4
4810, 5
4811, 5
4812, 8
4813, 12
4814, 13
4815, 21
4816, 21
4817, 11
4818, 15
4819, 6
4820, 5
4821, 7
4822, 9
4823, 8
4824, 7
4825, 7
4826, 1
4827, 7
4828, 7
4829, 11
